label_1,mm_x_1,mm_y_1,row,col,xu_1,yu_1,image_path_1,label_2,mm_x_2,mm_y_2,xu_2,yu_2,image_path_2,_merge,dx_px,dy_px,err_px
P146_34.260_-8.560,34.26,-8.56,9,10,1236.8348593679575,1142.1354266061935,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P146_34.260_-8.560.png,P146_34.260_-8.560,34.26,-8.56,1235.1689593481533,1140.5613479762642,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P146_34.260_-8.560.png,both,-1.6659000198042122,-1.5740786299293177,2.291930716488575
P147_45.680_-8.560,45.68,-8.56,9,11,1305.7168805383817,1141.8681423107578,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P147_45.680_-8.560.png,P147_45.680_-8.560,45.68,-8.56,1304.3783728361389,1140.4457310092876,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P147_45.680_-8.560.png,both,-1.3385077022428504,-1.4224113014702198,1.9531658351286099
P148_57.100_-8.560,57.1,-8.56,9,12,1370.0416882176476,1142.335287288944,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P148_57.100_-8.560.png,P148_57.100_-8.560,57.1,-8.56,1368.4892163701268,1140.988964784489,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P148_57.100_-8.560.png,both,-1.552471847520792,-1.3463225044549745,2.054933848897948
P149_68.520_-8.560,68.52,-8.56,9,13,1431.6761583027023,1141.2043133039658,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P149_68.520_-8.560.png,P149_68.520_-8.560,68.52,-8.56,1429.7551711808203,1140.0210814702823,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P149_68.520_-8.560.png,both,-1.9209871218820354,-1.1832318336835215,2.256153606179928
P150_79.940_-8.560,79.94,-8.56,9,14,1492.9232418792187,1139.3756467575472,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P150_79.940_-8.560.png,P150_79.940_-8.560,79.94,-8.56,1492.3008552879824,1137.690848225084,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P150_79.940_-8.560.png,both,-0.6223865912363635,-1.684798532463219,1.7960821707096357
P151_-79.940_-12.840,-79.94,-12.84,10,0,562.7776987979745,1177.8702597593524,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P151_-79.940_-12.840.png,P151_-79.940_-12.840,-79.94,-12.84,562.2592720662794,1176.6637430316398,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P151_-79.940_-12.840.png,both,-0.5184267316950582,-1.2065167277125965,1.3131827330521566
P152_-68.520_-12.840,-68.52,-12.84,10,1,618.229128338471,1179.169803786894,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P152_-68.520_-12.840.png,P152_-68.520_-12.840,-68.52,-12.84,617.9262857827796,1177.7564961150888,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P152_-68.520_-12.840.png,both,-0.30284255569142715,-1.4133076718051143,1.4453899780754353
P153_-57.100_-12.840,-57.1,-12.84,10,2,680.2910544536034,1183.6330781114332,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P153_-57.100_-12.840.png,P153_-57.100_-12.840,-57.1,-12.84,680.3396867904756,1182.3510838136267,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P153_-57.100_-12.840.png,both,0.04863233687228785,-1.2819942978064773,1.2829163978209892
P154_-45.680_-12.840,-45.68,-12.84,10,3,744.178117501458,1185.7907831649802,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P154_-45.680_-12.840.png,P154_-45.680_-12.840,-45.68,-12.84,743.6470784901887,1185.0862235970503,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P154_-45.680_-12.840.png,both,-0.5310390112692858,-0.7045595679298913,0.8822735495589877
P155_-34.260_-12.840,-34.26,-12.84,10,4,813.2408409537683,1189.053729479754,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P155_-34.260_-12.840.png,P155_-34.260_-12.840,-34.26,-12.84,811.4763213143833,1187.743462040606,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P155_-34.260_-12.840.png,both,-1.7645196393849574,-1.3102674391482196,2.1978012466706933
P156_-22.840_-12.840,-22.84,-12.84,10,5,880.8043487193387,1190.2378546048803,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P156_-22.840_-12.840.png,P156_-22.840_-12.840,-22.84,-12.84,878.7194714586835,1188.8417151404828,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P156_-22.840_-12.840.png,both,-2.084877260655162,-1.3961394643974927,2.5091669127511405
P157_-11.420_-12.840,-11.42,-12.84,10,6,950.100767784464,1192.8104411507345,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P157_-11.420_-12.840.png,P157_-11.420_-12.840,-11.42,-12.84,948.129723650762,1191.611229689678,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P157_-11.420_-12.840.png,both,-1.9710441337019802,-1.199211461056393,2.307189438544221
P158_0.000_-12.840,0.0,-12.84,10,7,1023.0772116135444,1194.923007027756,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P158_0.000_-12.840.png,P158_0.000_-12.840,0.0,-12.84,1021.0369558696246,1193.6374686891577,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P158_0.000_-12.840.png,both,-2.0402557439197153,-1.2855383385983714,2.4114834273956047
P159_11.420_-12.840,11.42,-12.84,10,8,1095.2169089910217,1194.9374547602542,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P159_11.420_-12.840.png,P159_11.420_-12.840,11.42,-12.84,1092.6049865782095,1193.972722621278,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P159_11.420_-12.840.png,both,-2.6119224128121914,-0.9647321389761601,2.784393433141979
P160_22.840_-12.840,22.84,-12.84,10,9,1165.154052266912,1196.7802115976194,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P160_22.840_-12.840.png,P160_22.840_-12.840,22.84,-12.84,1163.9372557163094,1195.5241424824628,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P160_22.840_-12.840.png,both,-1.2167965506025666,-1.2560691151566061,1.7488005797141661
P161_34.260_-12.840,34.26,-12.84,10,10,1234.806323993408,1197.019650483363,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P161_34.260_-12.840.png,P161_34.260_-12.840,34.26,-12.84,1232.8753134688627,1195.805927542621,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P161_34.260_-12.840.png,both,-1.9310105245451723,-1.2137229407419454,2.2807729003097825
P162_45.680_-12.840,45.68,-12.84,10,11,1302.5161710898117,1197.065123038503,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P162_45.680_-12.840.png,P162_45.680_-12.840,45.68,-12.84,1301.2206151248608,1196.02118431627,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P162_45.680_-12.840.png,both,-1.295555964950836,-1.0439387222331789,1.663812884340524
P163_57.100_-12.840,57.1,-12.84,10,12,1369.4327005587052,1195.645744884156,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P163_57.100_-12.840.png,P163_57.100_-12.840,57.1,-12.84,1368.2692615347323,1194.4239821746548,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P163_57.100_-12.840.png,both,-1.1634390239728418,-1.221762709501263,1.6870964645896056
P164_68.520_-12.840,68.52,-12.84,10,13,1429.7681153118156,1194.44892900757,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P164_68.520_-12.840.png,P164_68.520_-12.840,68.52,-12.84,1429.804836839603,1192.8685636207551,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P164_68.520_-12.840.png,both,0.036721527787449304,-1.5803653868149468,1.5807919617855477
P165_79.940_-12.840,79.94,-12.84,10,14,1489.693706437731,1193.7959741146628,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P165_79.940_-12.840.png,P165_79.940_-12.840,79.94,-12.84,1488.605639101302,1192.751876230315,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P165_79.940_-12.840.png,both,-1.0880673364290487,-1.0440978843478206,1.5079890320235754
P166_-79.940_-17.120,-79.94,-17.12,11,0,563.5596718336011,1228.2623088477667,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P166_-79.940_-17.120.png,P166_-79.940_-17.120,-79.94,-17.12,563.0830296893396,1226.8562468273522,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P166_-79.940_-17.120.png,both,-0.4766421442615183,-1.406062020414538,1.4846542152765507
P167_-68.520_-17.120,-68.52,-17.12,11,1,624.1588317399618,1234.2625525812618,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P167_-68.520_-17.120.png,P167_-68.520_-17.120,-68.52,-17.12,622.1044586378321,1232.9838130373307,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P167_-68.520_-17.120.png,both,-2.0543731021297162,-1.278739543931124,2.419839594677146
P168_-57.100_-17.120,-57.1,-17.12,11,2,683.2470881932423,1237.1997935096244,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P168_-57.100_-17.120.png,P168_-57.100_-17.120,-57.1,-17.12,682.7024387638048,1236.5994967273218,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P168_-57.100_-17.120.png,both,-0.544649429437527,-0.6002967823026211,0.810554888844367
P169_-45.680_-17.120,-45.68,-17.12,11,3,746.5677402966215,1240.634522468068,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P169_-45.680_-17.120.png,P169_-45.680_-17.120,-45.68,-17.12,745.8978584499604,1239.5704779835191,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P169_-45.680_-17.120.png,both,-0.6698818466611556,-1.0640444845489583,1.2573513246444759
P170_-34.260_-17.120,-34.26,-17.12,11,4,811.8274961403645,1243.6993028381671,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P170_-34.260_-17.120.png,P170_-34.260_-17.120,-34.26,-17.12,811.2924421555772,1242.6139651452984,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P170_-34.260_-17.120.png,both,-0.5350539847872824,-1.085337692868734,1.2100581284377936
P171_-22.840_-17.120,-22.84,-17.12,11,5,881.169613068087,1246.9721909397751,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P171_-22.840_-17.120.png,P171_-22.840_-17.120,-22.84,-17.12,880.8817494564594,1245.7466707248504,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P171_-22.840_-17.120.png,both,-0.28786361162758567,-1.2255202149246998,1.2588745990321513
P172_-11.420_-17.120,-11.42,-17.12,11,6,950.202070914531,1246.6813087515964,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P172_-11.420_-17.120.png,P172_-11.420_-17.120,-11.42,-17.12,950.0480289337723,1245.6340830811416,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P172_-11.420_-17.120.png,both,-0.1540419807586204,-1.0472256704547362,1.0584944670121856
P173_0.000_-17.120,0.0,-17.12,11,7,1021.7665311955584,1247.951649409585,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P173_0.000_-17.120.png,P173_0.000_-17.120,0.0,-17.12,1020.9452996845424,1246.8370104343603,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P173_0.000_-17.120.png,both,-0.8212315110159807,-1.1146389752245796,1.3845003574485966
P174_11.420_-17.120,11.42,-17.12,11,8,1089.7578800730878,1249.4136567260307,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P174_11.420_-17.120.png,P174_11.420_-17.120,11.42,-17.12,1089.489750748622,1248.105496646269,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P174_11.420_-17.120.png,both,-0.26812932446568993,-1.308160079761592,1.3353561805452063
P175_22.840_-17.120,22.84,-17.12,11,9,1162.3654684720868,1250.6313629582878,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P175_22.840_-17.120.png,P175_22.840_-17.120,22.84,-17.12,1162.1316421844426,1249.7071475466676,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P175_22.840_-17.120.png,both,-0.23382628764420588,-0.9242154116202528,0.9533356491130834
P176_34.260_-17.120,34.26,-17.12,11,10,1229.8388422932394,1249.2244331646298,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P176_34.260_-17.120.png,P176_34.260_-17.120,34.26,-17.12,1229.8441035283863,1248.1536348372215,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P176_34.260_-17.120.png,both,0.0052612351469178975,-1.0707983274082835,1.070811252544373
P177_45.680_-17.120,45.68,-17.12,11,11,1299.7350708791723,1249.977682428002,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P177_45.680_-17.120.png,P177_45.680_-17.120,45.68,-17.12,1299.4859726546154,1248.8243443369768,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P177_45.680_-17.120.png,both,-0.24909822455697395,-1.1533380910252617,1.1799316411077516
P178_57.100_-17.120,57.1,-17.12,11,12,1359.8314767831412,1250.6027291106343,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P178_57.100_-17.120.png,P178_57.100_-17.120,57.1,-17.12,1358.886576942572,1249.3947481900093,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P178_57.100_-17.120.png,both,-0.9448998405691782,-1.2079809206250047,1.5336406402093328
P179_68.520_-17.120,68.52,-17.12,11,13,1424.438564511371,1246.62023279077,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P179_68.520_-17.120.png,P179_68.520_-17.120,68.52,-17.12,1424.6888316162187,1245.9839591874384,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P179_68.520_-17.120.png,both,0.2502671048478078,-0.6362736033315741,0.6837234251255758
P180_79.940_-17.120,79.94,-17.12,11,14,1482.5596667663713,1246.022291300324,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P180_79.940_-17.120.png,P180_79.940_-17.120,79.94,-17.12,1480.4889293807803,1245.7655410749333,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P180_79.940_-17.120.png,both,-2.0707373855909736,-0.25675022539076053,2.0865938747926838
P181_-79.940_-21.400,-79.94,-21.4,12,0,568.6868608121611,1283.7011252464365,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P181_-79.940_-21.400.png,P181_-79.940_-21.400,-79.94,-21.4,569.1455198273235,1282.4226197390533,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P181_-79.940_-21.400.png,both,0.458659015162425,-1.2785055073832154,1.35828731297873
P182_-68.520_-21.400,-68.52,-21.4,12,1,624.305339395294,1285.5150715614004,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P182_-68.520_-21.400.png,P182_-68.520_-21.400,-68.52,-21.4,623.1005215394708,1284.246575552154,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P182_-68.520_-21.400.png,both,-1.204817855823194,-1.268496009246519,1.7494765477664294
P183_-57.100_-21.400,-57.1,-21.4,12,2,688.7354734623749,1290.4985179485177,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P183_-57.100_-21.400.png,P183_-57.100_-21.400,-57.1,-21.4,687.8575031324523,1288.9608175892745,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P183_-57.100_-21.400.png,both,-0.8779703299226185,-1.5377003592432175,1.7706931679546154
P184_-45.680_-21.400,-45.68,-21.4,12,3,748.6573221902107,1295.016048284384,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P184_-45.680_-21.400.png,P184_-45.680_-21.400,-45.68,-21.4,747.5290550331629,1292.0384702300016,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P184_-45.680_-21.400.png,both,-1.1282671570478442,-2.9775780543823203,3.18417302413233
P185_-34.260_-21.400,-34.26,-21.4,12,4,813.7526517516268,1294.3015973539511,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P185_-34.260_-21.400.png,P185_-34.260_-21.400,-34.26,-21.4,813.2698280590616,1293.5143437360296,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P185_-34.260_-21.400.png,both,-0.4828236925651481,-0.7872536179215786,0.9235188016672208
P186_-22.840_-21.400,-22.84,-21.4,12,5,881.861899377624,1296.101863195257,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P186_-22.840_-21.400.png,P186_-22.840_-21.400,-22.84,-21.4,880.0639647333376,1294.6723300278156,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P186_-22.840_-21.400.png,both,-1.7979346442864426,-1.4295331674413774,2.2969836877828267
P187_-11.420_-21.400,-11.42,-21.4,12,6,950.1689669564946,1299.5489965244053,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P187_-11.420_-21.400.png,P187_-11.420_-21.400,-11.42,-21.4,949.342310336924,1298.648585947239,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P187_-11.420_-21.400.png,both,-0.8266566195705991,-0.9004105771662125,1.222333986336256
P188_0.000_-21.400,0.0,-21.4,12,7,1020.4688506791604,1301.1581987291772,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P188_0.000_-21.400.png,P188_0.000_-21.400,0.0,-21.4,1019.1480421228504,1300.1860203844635,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P188_0.000_-21.400.png,both,-1.3208085563099985,-0.9721783447137113,1.6400201146181086
P189_11.420_-21.400,11.42,-21.4,12,8,1089.99435480074,1300.8926403228518,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P189_11.420_-21.400.png,P189_11.420_-21.400,11.42,-21.4,1088.6331657235503,1299.9593036148085,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P189_11.420_-21.400.png,both,-1.3611890771896924,-0.9333367080432708,1.6504402789684867
P190_22.840_-21.400,22.84,-21.4,12,9,1160.85113179091,1301.5632103741464,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P190_22.840_-21.400.png,P190_22.840_-21.400,22.84,-21.4,1158.2566579583224,1301.0639665026974,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P190_22.840_-21.400.png,both,-2.5944738325874823,-0.49924387144892535,2.642070951197278
P191_34.260_-21.400,34.26,-21.4,12,10,1226.8681905766225,1303.9472731290684,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P191_34.260_-21.400.png,P191_34.260_-21.400,34.26,-21.4,1225.811585064066,1302.7937858596229,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P191_34.260_-21.400.png,both,-1.0566055125564162,-1.1534872694455771,1.564272383550135
P192_45.680_-21.400,45.68,-21.4,12,11,1293.8627726124182,1302.826698231239,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P192_45.680_-21.400.png,P192_45.680_-21.400,45.68,-21.4,1292.9823140097517,1302.0110305704382,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P192_45.680_-21.400.png,both,-0.880458602666522,-0.8156676608009548,1.200217098647568
